price_change_this_night,net_transfers_in_out_since_last_price_change,net_transfers_in_out_this_day,price_change_so_far_for_this_event ,total_active_players_estimate,players_injured,player_prices_today,net_transfers_in_out_overall_as_of_today,player_name
0,0,0,0,4584448,True,38,-183900,Forster
0,0,0,0,4584448,False,52,-35345,Højbjerg
0,0,0,0,4584448,False,125,-321172,Kane
0,0,0,0,4584448,False,68,83513,Kulusevski
0,0,0,0,4584448,False,47,-44035,Lloris
0,0,0,0,4584448,False,48,-8335,Lo Celso
0,0,0,1,4584448,False,80,-156953,Maddison
0,0,0,0,4584448,False,44,-38242,Ndombele
0,0,0,1,4584448,False,58,1265848,Pedro Porro
0,0,0,0,4584448,False,47,-234682,Perišić
0,0,0,0,4584448,False,44,195023,Reguilón
-1,0,0,0,4584448,True,70,7183,Richarlison
0,0,0,0,4584448,False,40,-14602,Rodon
0,0,0,0,4584448,False,50,614890,Romero
0,0,0,0,4584448,False,44,-12644,Sánchez
0,0,0,0,4584448,False,44,56806,Sarr
0,0,0,0,4584448,True,44,-368,Sessegnon
0,0,0,0,4584448,False,45,-15395,Skipp
0,0,0,1,4584448,False,99,2027884,Son
0,0,0,0,4584448,False,40,-40630,Spence
0,0,0,0,4584448,False,40,-57328,Tanganga
0,0,0,0,4584448,False,49,576246,Udogie
0,0,0,0,4584448,False,53,576902,Vicario
0,0,0,0,4584448,False,39,-7714,Whiteman
0,0,0,0,4584448,False,44,-23276,N.Aguerd
0,0,0,0,4584448,False,57,-133665,Antonio
0,0,0,0,4584448,False,43,1550526,Areola
0,0,0,0,4584448,False,56,-63093,Benrahma
0,0,0,1,4584448,False,80,1913837,Bowen
0,0,0,0,4584448,True,52,-4522,Cornet
0,0,0,0,4584448,False,46,229389,Coufal
0,0,0,0,4584448,False,43,-4538,Coventry
