price_change_this_night,net_transfers_in_out_since_last_price_change,net_transfers_in_out_this_day,price_change_so_far_for_this_event ,total_active_players_estimate,players_injured,player_prices_today,net_transfers_in_out_overall_as_of_today,player_ids,player_name
,0,0,0,4989933,False,49,-5019,477,Brewster
,0,0,0,4989933,False,44,-1951,478,Coulibaly
,0,0,0,4989933,False,40,-5614,479,A.Davies
,0,0,0,4989933,True,43,-10770,480,Egan
,0,0,0,4989933,False,49,-695,481,Fleck
,0,0,0,4989933,False,45,-4529,482,Foderingham
,0,0,0,4989933,True,48,-1027,483,Jebbison
,0,0,0,4989933,True,43,-5457,484,Lowe
,0,0,0,4989933,False,54,-2315,485,McBurnie
,0,0,0,4989933,False,55,-2160,486,Ndiaye
,0,0,0,4989933,True,39,7640,487,Norrington-Davies
,0,0,0,4989933,False,48,-909,488,Norwood
,0,0,0,4989933,False,48,-1979,489,Osborn
,0,0,0,4989933,False,43,-53863,490,Osula
,0,0,0,4989933,False,43,-3236,576,Robinson
,0,0,0,4989933,False,47,-4541,587,Slimane
,0,0,0,4989933,False,43,-3209,592,Larouci
,0,0,0,4989933,False,51,-5289,593,T.Bénie
,0,0,0,4989933,False,50,1069,638,Vini Souza
,0,0,0,4989933,False,39,579,653,Seriki
,0,0,0,4989933,False,45,-1281,654,Marsh
,0,0,0,4989933,False,44,694,655,Brooks
,0,0,0,4989933,False,44,-190,656,Hackford
,0,0,-1,4989933,False,49,6372,663,Hamer
,0,0,0,4989933,False,50,-121,666,T.Davies
,0,0,0,4989933,False,40,1746,693,Thomas
,0,0,0,4989933,False,44,155,730,Oné
,0,0,0,4989933,False,40,184,731,Buyabu
,0,0,0,4989933,False,44,107,759,Peck
,0,0,0,4989933,False,50,12069,775,Brereton Díaz
,0,0,0,4989933,False,45,138,790,Grbić
,0,0,0,4989933,False,58,-11125,450,Johnson
,0,0,0,4989933,False,39,-5869,491,Austin
,0,0,0,4989933,False,54,2125,492,Bentancur
,0,0,0,4989933,False,50,-11631,493,Bissouma
,0,0,0,4989933,False,49,1,494,Bryan
,0,0,0,4989933,False,43,-38476,495,Davies
,0,0,0,4989933,False,42,-72426,496,Dier
,0,0,0,4989933,False,43,-33203,497,E.Royal
,0,0,0,4989933,True,38,-167290,498,Forster
,0,0,0,4989933,False,52,-34763,499,Højbjerg
,0,0,0,4989933,False,125,-320922,500,Kane
,0,0,0,4989933,False,68,61986,501,Kulusevski
,0,0,0,4989933,False,47,-41943,502,Lloris
