price_change_this_night,net_transfers_in_out_since_last_price_change,net_transfers_in_out_this_day,price_change_so_far_for_this_event ,total_active_players_estimate,players_injured,player_prices_today,net_transfers_in_out_overall_as_of_today,player_ids,player_name
,0,0,0,5281103,False,45,35,771,Hamilton
,0,0,0,5281103,False,68,-258776,209,Mount
,0,0,0,5281103,False,45,-718,370,Alex Telles
,0,0,0,5281103,False,44,-2626,371,Amad
,0,0,0,5281103,False,68,-83904,372,Antony
,0,0,0,5281103,False,82,-1575821,373,B.Fernandes
,0,0,0,5281103,False,40,-11768,374,B.Williams
,0,0,0,5281103,False,40,-13765,375,Bailly
,0,0,0,5281103,False,53,-303390,376,Casemiro
,0,0,0,5281103,False,51,119299,377,Dalot
,0,0,0,5281103,False,58,-31545,379,Eriksen
,0,0,0,5281103,False,40,-20454,380,Fernandez
,0,0,0,5281103,False,50,-10494,381,Fred
,0,0,0,5281103,False,48,357361,382,Garnacho
,0,0,0,5281103,False,43,2142,383,Hannibal
,0,0,0,5281103,False,40,-5736,384,Heaton
,0,0,0,5281103,False,45,-3219,386,Lindelof
,0,0,0,5281103,False,42,38078,387,Maguire
,0,0,0,5281103,False,44,37892,388,Mainoo
,0,0,0,5281103,False,43,-4091,389,Malacia
,0,0,0,5281103,True,64,-14539,390,Martial
,0,0,0,5281103,True,47,-487411,391,Martinez
,0,0,0,5281103,False,46,104174,392,McTominay
,0,0,0,5281103,False,42,3181,394,Pellistri
,0,0,0,5281103,False,49,-170612,395,R.Varane
,0,0,0,5281103,False,84,-3457597,396,Rashford
,0,0,0,5281103,False,67,-62825,397,Sancho
,0,0,0,5281103,False,52,-2038250,398,Shaw
,0,0,0,5281103,False,44,-1364,399,Shoretire
,0,0,0,5281103,False,47,-3296,400,Van de Beek
,0,0,0,5281103,False,44,-124060,401,Wan-Bissaka
,0,0,0,5281103,False,48,-1574306,597,Onana
,0,0,0,5281103,False,69,384927,617,Højlund
,0,0,0,5281103,False,44,-470,632,Forson
,0,0,0,5281103,False,40,647,669,Vítek
,0,0,0,5281103,False,45,42,685,Gore
,0,0,0,5281103,False,40,7390,695,Altay
,0,0,0,5281103,False,40,82091,703,Evans
,0,0,0,5281103,False,50,3374,709,Amrabat
,0,0,0,5281103,False,45,156,748,Hugill
,0,0,0,5281103,False,39,407,766,Kambwala
,0,0,0,5281103,False,40,130,768,Bennett
,0,0,0,5281103,False,43,-10227,204,Hall
,0,0,0,5281103,False,62,-403583,402,Almirón
,0,0,0,5281103,True,42,-403740,403,Anderson
,0,0,0,5281103,False,40,-2277,404,Ashby
,0,0,0,5281103,False,45,-1163523,405,Botman
,0,0,0,5281103,False,58,-146574,406,Bruno G.
,0,0,0,5281103,False,44,175618,407,Burn
,0,0,0,5281103,False,40,-982,408,Darlow
,0,0,0,5281103,False,42,816694,409,Dubravka
,0,0,0,5281103,False,49,-3927,410,Fraser
,0,0,0,5281103,False,39,-439,411,Gillespie
,0,0,0,5281103,False,62,2104496,412,Gordon
,0,0,0,5281103,False,44,-3948,413,Hayden
,0,0,0,5281103,False,44,-4277,414,Hendrick
,0,0,-1,5281103,False,75,-772112,415,Isak
,0,0,0,5281103,True,58,-75321,416,Joelinton
,0,0,0,5281103,False,44,-579,417,Krafth
,0,0,0,5281103,False,45,-648,418,Kuol
,0,0,0,5281103,False,41,312503,419,Lascelles
,0,0,0,5281103,False,40,-870,420,J.Lewis
,0,0,0,5281103,False,48,13277,421,Longstaff
,0,0,0,5281103,False,40,-3242,422,Manquillo
,0,0,0,5281103,False,48,-12446,423,J.Murphy
,0,0,0,5281103,True,53,-653760,424,Pope
,0,0,0,5281103,False,43,-5936,425,Ritchie
,0,0,0,5281103,False,60,-5366,426,Saint-Maximin
,0,0,0,5281103,False,53,488858,427,Schär
,0,0,0,5281103,True,42,-12156,428,Targett
,0,0,0,5281103,False,52,-152345,429,Tonali
,0,0,1,5281103,False,68,749279,430,Trippier
,0,0,0,5281103,False,40,-8293,431,Watts
,0,0,0,5281103,False,53,-16790,432,Willock
,0,0,0,5281103,False,78,-580397,433,Wilson
,0,0,0,5281103,False,39,-3336,580,Karius
,0,0,0,5281103,False,39,8443,581,Dummett
,0,0,0,5281103,False,62,-246386,603,Barnes
,0,0,-1,5281103,False,42,74869,633,Livramento
,0,0,0,5281103,False,39,20,634,A.Murphy
,0,0,0,5281103,False,45,12866,635,Miley
,0,0,0,5281103,False,45,302,738,Diallo
,0,0,0,5281103,False,45,1040,739,Parkinson
,0,0,0,5281103,False,44,626,745,Ndiweni
,0,0,0,5281103,False,45,69,794,White
,0,0,0,5281103,False,45,17,795,Hernes
,0,0,0,5281103,False,40,-8924,23,Tavares
,0,0,0,5281103,False,39,-93958,28,Turner
,0,0,0,5281103,False,47,818,205,Hudson-Odoi
,0,0,0,5281103,False,51,60852,378,Elanga
,0,0,0,5281103,False,45,-1131,434,B.Aguilera
,0,0,0,5281103,False,43,2432,435,Arter
,0,0,0,5281103,False,45,-7508,436,Aurier
,0,0,0,5281103,False,63,-15779,437,Awoniyi
,0,0,0,5281103,False,39,-7904,438,Biancone
,0,0,0,5281103,True,45,4900,439,Boly
,0,0,0,5281103,False,45,-351,440,Bowler
,0,0,0,5281103,False,45,-2331,441,Cook
,0,0,0,5281103,False,53,-7203,442,Danilo
,0,0,0,5281103,False,48,-45457,443,Dennis
,0,0,0,5281103,False,40,-9862,444,Dräger
,0,0,0,5281103,False,44,-2134,445,Felipe
,0,0,0,5281103,False,49,-1878,446,Freuler
,0,0,0,5281103,False,57,-111855,447,Gibbs-White
,0,0,0,5281103,False,40,-11623,448,Hennessey
,0,0,0,5281103,False,43,-6416,449,Horvath
,0,0,0,5281103,False,48,-1582,451,Kouyaté
,0,0,0,5281103,False,45,-500,452,Laryea
,0,0,0,5281103,False,50,-1006,453,Mangala
,0,0,0,5281103,False,40,-7184,454,Mbe Soh
,0,0,0,5281103,False,44,-4960,455,McKenna
,0,0,0,5281103,False,44,-2469,456,Mighten
,0,0,0,5281103,False,45,-1324,457,Niakhaté
,0,0,0,5281103,False,49,-1138,458,O'Brien
,0,0,0,5281103,False,45,-389,459,Ojeda
,0,0,0,5281103,False,40,-8943,460,Panzo
,0,0,0,5281103,False,44,-3795,461,O.Richards
,0,0,0,5281103,False,45,-5078,462,G.Scarpa
,0,0,0,5281103,False,48,-2562,463,J.Shelvey
,0,0,0,5281103,False,45,-27317,464,Surridge
,0,0,0,5281103,False,44,5840,465,Toffolo
,0,0,0,5281103,False,44,-105278,466,Ui-jo
,0,0,0,5281103,False,43,-11325,467,Williams
,0,0,-1,5281103,True,49,62045,468,Wood
,0,0,0,5281103,False,43,-4214,469,Worrall
,0,0,0,5281103,False,48,-2202,470,Yates
,0,0,0,5281103,True,45,3131,604,Aina
,0,0,0,5281103,False,39,-1256,636,G.Shelvey
,0,0,0,5281103,False,39,-324,637,Powell
,0,0,0,5281103,False,44,5661,679,G.Montiel
,0,0,0,5281103,False,45,5178,696,Murillo
,0,0,0,5281103,False,45,2609,710,Odysseas
,0,0,0,5281103,False,45,-40,711,Omobamidele
,0,0,0,5281103,False,50,1852,712,Dominguez
,0,0,0,5281103,True,49,121,713,Sangaré
,0,0,0,5281103,False,50,2549,714,Origi
,0,0,0,5281103,False,45,35,779,McDonnell
,0,0,0,5281103,False,45,97,780,Osong
,0,0,0,5281103,False,45,125,781,Gardner
,0,0,0,5281103,False,50,924,801,Reyna
,0,0,0,5281103,False,45,378,808,Sels
,0,0,0,5281103,False,45,179,809,Ribeiro
,0,0,0,5281103,False,39,115085,27,Trusty
,0,0,0,5281103,False,43,-20054,33,Archer
,0,0,0,5281103,False,40,-132342,255,Holgate
,0,0,0,5281103,False,44,66960,360,McAtee
,0,0,0,5281103,False,43,-27148,471,Ahmedhodžić
,0,0,0,5281103,False,39,-1734,472,Amissah
,0,0,0,5281103,True,38,-784594,473,Baldock
,0,0,0,5281103,True,39,-15073,474,Basham
,0,0,0,5281103,False,45,2201,476,Bogle
,0,0,0,5281103,False,49,-5128,477,Brewster
,0,0,0,5281103,False,44,-1711,478,Coulibaly
,0,0,0,5281103,False,40,-5598,479,A.Davies
,0,0,0,5281103,True,43,-10657,480,Egan
,0,0,0,5281103,False,49,-654,481,Fleck
,0,0,0,5281103,False,45,-3291,482,Foderingham
,0,0,0,5281103,False,48,-1019,483,Jebbison
,0,0,0,5281103,False,43,-5690,484,Lowe
,0,0,0,5281103,False,54,-1221,485,McBurnie
,0,0,0,5281103,False,55,-2154,486,Ndiaye
,0,0,0,5281103,False,39,8854,487,Norrington-Davies
,0,0,0,5281103,False,48,-713,488,Norwood
,0,0,0,5281103,False,48,-2027,489,Osborn
,0,0,0,5281103,False,43,-44550,490,Osula
,0,0,-1,5281103,False,43,-3050,576,Robinson
,0,0,0,5281103,False,47,-4529,587,Slimane
,0,0,0,5281103,False,43,-3174,592,Larouci
,0,0,0,5281103,False,51,-5194,593,T.Bénie
,0,0,0,5281103,False,50,21,638,Vini Souza
,0,0,0,5281103,False,39,1172,653,Seriki
,0,0,0,5281103,False,45,-1253,654,Marsh
,0,0,0,5281103,False,44,724,655,Brooks
,0,0,0,5281103,False,44,272,656,Hackford
,0,0,0,5281103,False,50,8113,663,Hamer
,0,0,0,5281103,False,50,-103,666,T.Davies
,0,0,0,5281103,False,40,2249,693,Thomas
,0,0,0,5281103,False,44,103,730,Oné
,0,0,0,5281103,False,40,346,731,Buyabu
,0,0,0,5281103,False,44,45,759,Peck
,0,0,0,5281103,False,50,16932,775,Brereton Díaz
,0,0,0,5281103,False,45,128,790,Grbić
,0,0,0,5281103,False,58,-1738,450,Johnson
,0,0,0,5281103,False,39,-5808,491,Austin
,0,0,0,5281103,False,54,2631,492,Bentancur
,0,0,0,5281103,False,50,-12032,493,Bissouma
,0,0,0,5281103,False,49,33,494,Bryan
,0,0,0,5281103,False,43,-37068,495,Davies
,0,0,0,5281103,False,42,-70781,496,Dier
,0,0,0,5281103,False,43,-32189,497,E.Royal
,0,0,0,5281103,False,38,-183933,498,Forster
,0,0,0,5281103,False,52,-34558,499,Højbjerg
,0,0,0,5281103,False,125,-320695,500,Kane
,0,0,-1,5281103,False,69,126950,501,Kulusevski
,0,0,0,5281103,False,47,-39458,502,Lloris
,0,0,0,5281103,True,48,-7376,503,Lo Celso
,0,0,0,5281103,False,79,-259066,504,Maddison
,0,0,0,5281103,False,44,-37800,505,Ndombele
,0,0,0,5281103,False,59,3218440,506,Pedro Porro
,0,0,0,5281103,False,47,-233008,507,Perišić
,0,0,1,5281103,False,72,1336072,509,Richarlison
,0,0,0,5281103,False,40,-14359,510,Rodon
,0,0,0,5281103,False,49,367925,511,Romero
,0,0,0,5281103,False,44,-12529,512,Sánchez
,0,0,0,5281103,False,44,20328,513,Sarr
,0,0,0,5281103,True,44,-354,514,Sessegnon
,0,0,0,5281103,False,45,-15262,515,Skipp
,0,0,-1,5281103,False,96,679115,516,Son
,0,0,0,5281103,False,40,-39979,517,Spence
,0,0,0,5281103,False,40,-56171,518,Tanganga
,0,0,1,5281103,False,49,776381,519,Udogie
,0,0,0,5281103,False,53,667145,520,Vicario
,0,0,0,5281103,True,39,-7115,521,Whiteman
,0,0,0,5281103,True,51,-9816,583,Solomon
,0,0,0,5281103,False,44,72262,639,Van de Ven
,0,0,0,5281103,False,45,-22469,640,Scarlett
,0,0,0,5281103,False,54,-3482,641,Veliz
,0,0,0,5281103,False,40,1459,702,Phillips
,0,0,0,5281103,False,45,1606,722,Donley
,0,0,0,5281103,False,40,522,740,Dorrington
,0,0,0,5281103,False,45,123,754,Yago Santiago
,0,0,0,5281103,False,65,91945,776,Werner
,0,0,-1,5281103,False,44,4471,777,Drăgușin
,0,0,0,5281103,False,47,-538,364,Phillips
,0,0,0,5281103,False,44,-21270,522,N.Aguerd
,0,0,0,5281103,False,57,-136852,523,Antonio
,0,0,0,5281103,False,42,1493151,524,Areola
,0,0,0,5281103,False,56,-59609,525,Benrahma
,0,0,-1,5281103,False,79,1773703,526,Bowen
,0,0,0,5281103,False,52,-4159,527,Cornet
,0,0,0,5281103,False,46,223045,528,Coufal
,0,0,0,5281103,False,43,-4031,529,Coventry
,0,0,0,5281103,False,42,-64261,530,Cresswell
,0,0,0,5281103,False,50,-1878,531,Downes
,0,0,-1,5281103,False,45,231985,532,Emerson
,0,0,0,5281103,False,42,-167433,533,Fabianski
,0,0,0,5281103,False,46,-6216,534,P.Fornals
,0,0,0,5281103,False,56,-124988,535,Ings
,0,0,0,5281103,False,44,-3392,536,Johnson
,0,0,0,5281103,False,42,-8977,537,Kehrer
,0,0,0,5281103,False,42,-644414,538,Mubama
,0,0,0,5281103,False,60,-54602,539,L.Paquetá
,0,0,0,5281103,False,60,-4989,541,Scamacca
,0,0,0,5281103,False,49,18227,542,Souček
,0,0,0,5281103,False,45,-13732,543,Vlašić
,0,0,0,5281103,False,45,25843,544,Zouma
,0,0,0,5281103,False,43,-2255,577,Ogbonna
,0,0,0,5281103,False,50,-1819,642,Álvarez
,0,0,0,5281103,False,40,1106,647,Anang
,0,0,0,5281103,False,60,741347,664,Ward-Prowse
,0,0,0,5281103,False,45,17575,676,Mavropanos
,0,0,0,5281103,False,68,308415,689,Kudus
,0,0,0,5281103,False,45,35,773,Orford
,0,0,0,5281103,False,40,292,774,Casey
,0,0,0,5281103,False,40,156,784,Scarles
,0,0,0,5281103,False,45,19,785,Marshall
,0,0,0,5281103,False,44,2100,351,Doyle
,0,0,0,5281103,False,45,-5175,545,Aït-Nouri
,0,0,0,5281103,False,39,54317,546,Bentley
,0,0,0,5281103,False,40,-47421,547,Bolla
,0,0,0,5281103,False,44,-6916,548,H.Bueno
,0,0,0,5281103,False,45,-755,549,Chiquinho
,0,0,0,5281103,False,45,-1947,550,Cundle
,0,0,0,5281103,False,45,57832,551,Dawson
,0,0,0,5281103,False,52,-16141,552,Fábio Silva
,0,0,0,5281103,False,54,-6724,554,Guedes
,0,0,0,5281103,False,44,-5738,555,Hodge
,0,0,0,5281103,False,40,-5264,556,Hoever
,0,0,-1,5281103,False,55,265448,557,Hee Chan
,0,0,0,5281103,False,49,-2502,559,João Gomes
,0,0,0,5281103,False,43,-4218,560,J.Otto
,0,0,0,5281103,False,43,-6985,561,Jordão
,0,0,0,5281103,False,49,-7488,562,Kalajdžić
,0,0,0,5281103,False,45,21443,563,Kilman
,0,0,0,5281103,False,39,-15985,564,King
,0,0,0,5281103,False,49,7529,565,Mario Jr.
,0,0,1,5281103,False,57,214920,567,Neto
,0,0,0,5281103,False,53,-10829,568,Podence
,0,0,0,5281103,False,50,-3482,569,José Sá
,0,0,0,5281103,False,47,12311,570,Sarabia
,0,0,0,5281103,False,40,-28498,571,Šarkić
,0,0,0,5281103,False,45,23238,572,N.Semedo
,0,0,0,5281103,False,44,13584,573,Toti
,0,0,0,5281103,False,43,-25036,574,Boubacar Traore
,0,0,-1,5281103,False,57,650249,590,Cunha
,0,0,0,5281103,False,43,-8635,598,Doherty
,0,0,0,5281103,False,45,414,697,S.Bueno
,0,0,0,5281103,False,50,124,698,González
,0,0,0,5281103,False,45,2824,704,Fraser
,0,0,0,5281103,False,49,849,715,Bellegarde
,0,0,0,5281103,False,45,88,749,Whittingham
,0,0,0,5281103,False,44,146,750,Chirewa
,0,0,0,5281103,False,40,857,751,Hubner
,0,0,0,5281103,False,45,24,769,Hesketh
,0,0,0,5281103,False,45,166,770,Barnett
,0,0,0,5281103,False,45,56,787,Griffiths
,0,0,0,5281103,False,40,13,788,Mosquera
,0,0,0,5281103,False,50,172,800,N.Lemina
